CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
1255;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;8;6177;0;1;6177;;26;372;4;Normal;N
1269;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;1;7;6067;5904;3;3990;144;32;1010;1;Rapide;N
1324;Autre;Marié;Mme;M.;Oui;Oui;Propriétaire;Appartement;Ouvrier;0;16;6902;7536;2;7219;8;53;992;3;Rapide;N
1344;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;20;7708;7819;3;5175;4;50;744;3;Normal;N
1413;TV;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;9;5568;0;2;2784;1376;28;434;4;Normal;N
1454;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;5;6057;6528;2;6292;588;23;496;2;Lent;N
1478;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;1;24;7968;6153;3;4707;772;50;744;4;Normal;N
1486;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;3;6624;0;1;6624;;23;248;4;Normal;N
1496;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;6;8539;5088;2;6813;3296;42;0;4;Normal;N
1500;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;8;6211;7310;4;3380;128;24;682;1;Rapide;N
1573;TV;Célibataire;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;13;10368;5553;2;7960;;44;1116;4;Normal;N
1593;TV;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Ouvrier;2;2;6336;6244;4;3145;;26;2790;3;Normal;N
1606;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;7;7276;0;1;7276;;26;0;4;Normal;N
1674;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;10;8400;0;5;1680;48;34;620;4;Normal;N
1694;TV;Marié;M.;Mme;Oui;Oui;Propriétaire;Appartement;Ouvrier;2;8;6988;6729;4;3429;752;33;0;4;Normal;N
1747;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;19;5505;5740;4;2811;;33;0;4;Normal;N
1851;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;20;3412;2649;4;1515;19;39;868;4;Normal;N
1857;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;12;14976;0;1;14976;1628;33;0;4;Normal;N
10;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;20;16262;18600;3;11620;128;46;0;4;Normal;O
18;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;3;7104;0;2;3552;992;22;461;3;Rapide;O
41;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;9;8928;8731;2;8829;168;54;0;4;Normal;O
52;Autre;Veuf;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;19;5088;0;2;2544;;46;868;4;Normal;O
55;TV;Marié;M.;Mme;Non;Non;Propriétaire;Appartement;Ouvrier;4;17;6633;3801;6;1739;14;40;806;1;Rapide;O
113;Courrier;Divorcé;Mme;Aucun;Non;Oui;Propriétaire;Appartement;Ouvrier;0;15;5467;0;1;5467;;43;700;4;Normal;O
123;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;20;6912;4502;5;2282;28;42;1891;4;Normal;O
133;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;11;5505;3340;3;2948;172;29;806;4;Normal;O
167;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;5;6720;0;1;6720;;29;310;4;Normal;O
173;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;10;8064;0;3;2688;2;34;0;4;Normal;O
179;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;18;15360;9081;2;12220;96;42;2108;3;Normal;O
197;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;2;5793;0;1;5793;;31;0;3;Normal;O
204;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;11;9888;11366;5;4250;16;39;2108;4;Normal;O
211;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;24;4512;2990;2;3751;;42;0;4;Normal;O
226;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;8;6648;0;1;6648;152;23;201;1;Rapide;O
254;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;1;897;1171;4;517;;29;0;4;Normal;O
269;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;2;6240;0;1;6240;;22;427;4;Normal;O
298;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;7761;0;1;7761;1992;25;1075;4;Normal;O
323;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;12;5947;3662;4;2402;72;33;372;3;Rapide;O
328;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;8;5760;0;3;1920;144;29;0;4;Normal;O
329;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;5;3648;0;3;1216;164;46;0;4;Normal;O
337;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;2;6441;0;1;6441;;27;0;3;Rapide;O
348;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;2;6806;0;4;1701;124;44;1047;3;Rapide;O
383;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;4;5856;0;1;5856;14;39;0;3;Rapide;O
406;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;4;8;5625;2937;6;1427;816;36;1240;4;Normal;O
417;Autre;Veuf;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;4032;0;1;4032;;61;0;2;Lent;O
464;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;7200;0;1;7200;;36;0;4;Normal;O
469;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;5;6624;0;5;1324;;27;1240;4;Normal;O
470;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;21;8894;0;3;2964;816;47;796;4;Normal;O
480;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;0;5760;6772;5;2506;384;39;1736;4;Normal;O
494;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;19;6048;0;2;3024;2336;55;195;3;Normal;O
566;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;17;7891;0;1;7891;96;38;248;4;Normal;O
573;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;10;5049;0;1;5049;;52;1054;4;Normal;O
617;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;6854;0;1;6854;128;38;620;4;Normal;O
661;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;20;6115;3614;2;4864;224;43;248;3;Normal;O
678;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;5;6048;7296;2;6672;136;24;496;4;Normal;O
699;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;3;3595;5654;4;2312;16;38;992;4;Normal;O
705;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;22;6993;8299;2;7646;1392;59;173;4;Normal;O
712;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;10;6417;0;5;1283;112;43;0;4;Normal;O
735;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;16;7382;0;4;1845;1776;39;620;3;Rapide;O
779;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;6;4;8188;0;8;1023;18;32;806;3;Normal;O
782;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;2;5006;4065;2;4535;12;22;496;2;Lent;O
798;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;2;7411;0;4;1852;212;31;248;3;Rapide;O
803;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;4;6921;3523;3;3481;116;27;496;4;Normal;O
805;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;16;7584;0;4;1896;;35;266;4;Normal;O
808;Autre;Séparé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;6720;0;1;6720;;38;186;4;Normal;O
815;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;13;5726;0;1;5726;;33;434;4;Normal;O
828;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;6;3840;0;1;3840;;38;725;4;Normal;O
850;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;9;8438;8582;3;5673;1268;33;0;3;Rapide;O
863;Autre;Veuf;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;21;4915;0;1;4915;24;58;1240;4;Normal;O
871;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;9;8928;4584;2;6756;168;54;0;4;Normal;O
879;Autre;Divorcé;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;3;6048;0;2;3024;24;24;0;3;Rapide;O
906;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;6;14208;0;2;7104;312;44;899;4;Normal;O
921;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;3;12403;0;3;4134;12;29;1354;4;Normal;O
931;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;1;6633;0;1;6633;;23;957;2;Lent;O
943;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;3;8112;8328;4;4110;1392;31;0;4;Normal;O
952;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;1;6892;0;2;3446;128;42;744;3;Normal;O
956;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;1;8865;8548;5;3482;4968;29;0;4;Normal;O
989;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;8;7872;7224;4;3774;12;31;248;4;Normal;O
997;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;7;6096;0;1;6096;872;31;496;3;Normal;O
1015;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;0;7680;4848;3;4176;3824;42;496;4;Normal;O
1035;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;13;5884;3638;2;4761;1732;31;155;4;Normal;O
1054;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;9;9115;0;1;9115;172;30;474;4;Normal;O
1060;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;7;5664;0;1;5664;16;46;322;3;Normal;O
1071;Autre;Marié;Mme;M.;Oui;Oui;Propriétaire;Appartement;Ouvrier;2;22;4800;3912;4;2178;54;39;0;4;Normal;O
1080;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;15;7372;8280;3;5217;15;42;0;4;Normal;O
1081;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;29;2496;1353;2;1924;192;51;1636;4;Normal;O
1086;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;12;5760;0;2;2880;;41;0;3;Rapide;O
1127;Autre;Marié;Mme;M.;Oui;Oui;Propriétaire;Appartement;Ouvrier;2;22;4800;4339;4;2284;54;39;0;4;Normal;O
1147;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;1;4;5995;9513;3;5169;84;38;1370;3;Rapide;O
1156;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;29;6720;9720;2;8220;64;51;620;4;Normal;O
1190;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;13;5841;0;1;5841;8;44;496;2;Lent;O
1204;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;11;9888;7579;5;3493;16;39;2108;4;Normal;O
1216;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;0;6091;0;1;6091;;25;0;1;Rapide;O
1223;Autre;Célibataire;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;12;7204;0;2;3602;176;49;496;4;Normal;O
1231;TV;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Ouvrier;2;19;2476;1809;4;1071;84;44;0;4;Normal;O
1259;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;8;6187;0;1;6187;72;44;620;3;Normal;O
1301;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;0;6840;4569;3;3803;96;26;0;4;Normal;O
1357;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;9;7392;0;4;1848;3888;28;837;4;Normal;O
1358;Courrier;Marié;Mme;M.;Oui;Oui;Propriétaire;Appartement;Ouvrier;1;10;5529;9148;3;4892;68;26;248;2;Lent;O
1363;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;7;6148;0;1;6148;136;24;678;4;Normal;O
1404;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;13;7392;0;1;7392;144;33;821;4;Normal;O
1421;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;20;7267;7656;5;2984;312;38;0;4;Normal;O
1437;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;4;7948;0;1;7948;1256;49;620;4;Normal;O
1462;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;5;8428;0;2;4214;4;46;0;4;Normal;O
1477;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;6;6326;0;1;6326;12;26;0;1;Rapide;O
1482;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;7;7540;6892;2;7216;124;27;744;4;Normal;O
1520;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;18;6974;6998;2;6986;16;54;0;3;Rapide;O
1537;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;5;6614;7934;2;7274;996;28;728;4;Normal;O
1538;TV;Célibataire;Mme;Aucun;Non;Oui;Propriétaire;Appartement;Ouvrier;0;28;5841;0;1;5841;144;61;911;3;Rapide;O
1541;Autre;Divorcé;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;14;5971;0;2;2985;72;32;310;3;Rapide;O
1549;TV;Divorcé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;10;6235;0;1;6235;688;33;0;4;Normal;O
1557;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;12;7569;0;1;7569;12;28;1339;3;Normal;O
1561;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;1;14;9600;0;3;3200;232;47;1116;1;Rapide;O
1564;Courrier;Marié;M.;Mme;Non;Non;Propriétaire;Appartement;Ouvrier;2;24;11520;9153;4;5168;;48;0;3;Rapide;O
1572;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;16;9600;10080;5;3936;14;53;1426;3;Rapide;O
1580;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;0;15;2620;2539;2;2579;;44;1829;4;Normal;O
1585;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;0;7660;9091;2;8375;;58;992;4;Normal;O
1587;TV;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;1;13;4108;0;2;2054;;38;0;4;Normal;O
1682;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;7;9734;0;1;9734;;29;0;3;Rapide;O
1703;TV;Veuf;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;2;1;5145;0;3;1715;1668;47;806;3;Rapide;O
1706;Autre;Séparé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;15;7104;0;1;7104;144;31;0;3;Rapide;O
1716;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;1;6297;0;1;6297;;28;812;3;Normal;O
1724;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;30;25920;0;1;25920;;69;3372;3;Rapide;O
1734;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;30;6000;0;1;6000;888;53;0;1;Rapide;O
1756;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;15;7382;8664;5;3209;;36;1147;4;Normal;O
1775;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;4;7900;0;1;7900;1768;40;620;3;Rapide;O
1796;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;3;7;10118;8222;5;3668;1388;35;1426;4;Normal;O
1806;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;20;7344;0;1;7344;;42;744;1;Rapide;O
1809;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;3;23;5568;4440;5;2001;;42;399;4;Normal;O
1816;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;5;13075;8496;4;5392;4;45;1364;4;Normal;O
1849;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;18;6974;3892;2;5433;16;54;0;3;Rapide;O
1850;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;8;7003;0;1;7003;144;40;0;3;Normal;O
1864;TV;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;2;3;5649;0;3;1883;132;31;0;4;Normal;O
1883;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;0;3921;2563;4;1621;2628;35;0;2;Lent;O
1806;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;20;7344;0;1;7344;;42;744;1;Rapide;O
1809;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;3;23;5568;4440;5;2001;;42;399;4;Normal;O
1816;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;2;5;13075;8496;4;5392;4;45;1364;4;Normal;O
1849;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier;0;18;6974;3892;2;5433;16;54;0;3;Rapide;O
1850;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;0;8;7003;0;1;7003;144;40;0;3;Normal;O
1864;TV;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier;2;3;5649;0;3;1883;132;31;0;4;Normal;O
1883;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier;2;0;3921;2563;4;1621;2628;35;0;2;Lent;O
120;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;3;7987;0;1;7987;16;38;1488;4;Normal;N
121;Autre;Célibataire;M.;Aucun;Non;Oui;Propriétaire;Appartement;Ouvrier qualifié;0;8;17184;0;1;17184;12;50;0;4;Normal;N
171;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;4;6556;6201;2;6378;12;27;837;1;Rapide;N
201;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;1;10;10185;0;3;3395;;36;124;3;Rapide;N
219;Autre;Marié;Mme;M.;Oui;Oui;Propriétaire;Appartement;Ouvrier qualifié;2;10;9888;6816;4;4176;176;29;744;4;Normal;N
239;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;1;29;9604;0;2;4802;136;45;0;4;Normal;N
283;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;2;8928;0;1;8928;1;20;0;4;Normal;N
314;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;0;9057;0;1;9057;2;58;0;4;Normal;N
342;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;9;13070;0;2;6535;192;60;0;3;Rapide;N
364;TV;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;2;10334;0;1;10334;;46;1240;4;Normal;N
399;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;2;6;8496;6110;4;3651;3196;29;0;1;Rapide;N
400;Autre;Célibataire;M.;Aucun;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;11;2;6258;0;13;481;2;21;0;4;Normal;O
630;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;3;11481;0;1;11481;112;33;930;4;Normal;N
745;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;10;16492;0;1;16492;264;36;0;4;Normal;N
1185;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;10;8673;6201;2;7437;;59;0;4;Normal;N
1232;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;3;12672;0;1;12672;1328;32;120;3;Rapide;N
1378;Autre;Concubin;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;26;16560;0;1;16560;28;44;0;4;Normal;N
1519;TV;Célibataire;M.;Mme;Oui;Oui;Propriétaire;Appartement;Ouvrier qualifié;0;10;8160;5289;2;6724;28;57;744;3;Normal;N
1522;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;6;8160;0;1;8160;;26;0;1;Rapide;N
1651;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;2;20;12643;7358;4;5000;344;37;248;4;Normal;N
1695;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;13;8673;9993;2;9333;;37;372;4;Normal;N
1778;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;5;10848;0;2;5424;2348;42;620;4;Normal;N
1786;Autre;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;23;9580;6484;2;8032;12;58;561;3;Rapide;N
1794;TV;Marié;M.;Mme;Oui;Oui;Propriétaire;Appartement;Ouvrier qualifié;0;15;12398;12211;2;12304;1564;59;0;4;Normal;N
1869;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;1;1;13992;0;2;6996;28;31;1240;4;Normal;N
28;TV;Divorcé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;7;9600;0;1;9600;14;34;496;3;Rapide;O
81;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;17;9076;11395;2;10235;456;42;0;4;Normal;O
116;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;8;9028;0;1;9028;;28;0;4;Normal;O
168;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;20;8779;0;1;8779;1472;43;496;4;Normal;O
185;Autre;Divorcé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;7;10032;0;1;10032;;36;1550;3;Rapide;O
191;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;1;22;10766;6148;3;5638;;47;813;4;Normal;O
220;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;6;7286;0;2;3643;16;44;0;3;Rapide;O
270;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;10;16800;0;1;16800;176;51;0;3;Rapide;O
276;TV;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;1;15;10497;0;2;5248;;35;744;4;Normal;O
306;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;1;9;20640;0;2;10320;16;38;0;4;Normal;O
330;Courrier;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;4;9360;0;1;9360;;27;809;3;Normal;O
349;TV;Divorcé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;1;9;11184;0;2;5592;176;41;843;3;Normal;O
385;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;3;15;9528;10252;5;3956;248;40;136;3;Rapide;O
431;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;0;25;11212;10056;2;10634;272;43;1023;4;Normal;O
439;TV;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;10;13454;11116;2;12285;;57;744;4;Normal;O
450;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;2;6720;0;1;6720;;30;372;4;Normal;O
452;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;12;7963;0;1;7963;;33;558;4;Normal;O
486;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;12;6902;0;1;6902;1116;29;0;3;Rapide;O
488;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;8;12480;0;1;12480;;32;1240;4;Normal;O
555;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Ouvrier qualifié;2;10;13905;9211;4;5779;1716;42;310;2;Lent;O
563;Autre;Divorcé;M.;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;20;10560;0;1;10560;;44;0;3;Rapide;O
624;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Ouvrier qualifié;0;33;9292;0;1;9292;114;55;868;4;Normal;O
