CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
1629;0;0;2;1;1;0;1;1;9;0;13;3220;4732;2;3976;;64;0;4;1;0
1707;2;1;0;3;1;0;1;1;9;0;10;10711;0;2;5355;145;65;850;4;1;0
1777;1;3;0;3;1;0;1;1;9;0;30;11808;13771;2;12789;256;64;0;4;1;0
1839;1;3;2;1;1;0;1;1;9;0;33;0;0;2;0;2155;51;0;4;1;0
1840;1;3;0;3;1;0;1;1;9;0;28;12343;13223;2;12783;2776;65;0;4;1;0
1881;2;1;0;3;1;0;1;1;9;0;9;11332;0;2;5666;1423;72;790;4;1;0
592;1;3;0;3;1;1;1;1;9;0;39;6657;0;2;3328;;67;0;4;1;1
800;1;3;0;3;1;1;1;1;9;0;41;6566;0;2;3283;;62;0;4;1;1
1090;1;3;0;3;1;1;1;1;9;0;40;6494;0;2;3247;;66;0;4;1;1
1092;1;3;0;3;1;1;1;1;9;0;39;6521;0;2;3260;;66;0;4;1;1
1370;1;3;0;3;1;1;1;1;9;1;40;6491;0;3;2163;;69;0;2;0;1
165;2;0;1;1;1;0;2;0;0;0;6;8001;6244;2;7122;1548;31;868;1;2;0
275;1;3;2;1;1;0;2;0;0;2;21;11049;14064;4;6278;1156;26;1339;3;2;1
280;0;2;2;0;0;0;2;0;0;2;15;23040;0;3;7680;32;40;248;4;1;0
457;1;1;1;0;0;0;2;0;0;0;8;16800;0;1;16800;8;34;207;3;2;0
666;2;1;0;0;0;0;2;0;0;0;8;13728;0;1;13728;176;29;1388;3;2;0
941;0;1;0;0;0;0;2;0;0;0;3;14400;0;1;14400;;34;0;4;1;0
960;2;3;0;3;1;0;2;0;0;3;8;27840;22185;5;10005;28;31;930;4;1;1
1074;2;3;2;1;1;0;2;0;0;1;21;13440;21686;3;11708;36;40;2604;3;2;0
1108;0;1;0;0;0;0;2;0;0;0;10;36480;0;1;36480;416;45;0;3;2;0
1115;2;2;0;0;0;0;2;0;0;0;23;15268;0;1;15268;8;48;744;4;1;0
1252;0;0;2;1;1;0;2;0;0;0;6;8942;5409;2;7175;1748;23;0;4;1;0
1265;0;3;2;1;1;0;2;0;0;1;18;4579;6249;3;3609;;30;1453;4;1;0
1314;2;4;2;0;0;0;2;0;0;0;12;8160;0;1;8160;;46;0;4;1;0
1318;2;1;1;0;0;0;2;0;0;0;2;9652;0;1;9652;4;32;744;4;1;0
1374;0;2;0;0;0;0;2;0;0;2;6;20640;0;3;6880;152;46;1550;4;1;1
1576;0;3;0;3;1;0;2;0;0;0;18;9600;5419;2;7509;132;43;561;4;1;0
1611;0;1;0;0;0;1;2;0;0;0;10;33600;0;1;33600;464;58;124;3;2;1
1680;0;1;1;0;0;0;2;0;0;0;35;7915;0;1;7915;168;62;744;4;1;0
15;2;3;2;1;1;0;2;0;0;2;4;3144;3964;4;1777;188;27;620;4;1;1
21;0;3;0;3;1;0;2;0;0;0;10;11472;0;2;5736;1896;44;0;4;1;1
45;2;2;2;0;0;0;2;0;0;0;4;22080;0;1;22080;48;42;868;4;1;1
80;0;1;0;0;0;0;2;0;0;0;17;10944;0;1;10944;;43;0;4;1;1
85;1;3;0;3;1;0;2;0;0;1;15;20265;18331;3;12865;3376;47;930;4;1;1
128;2;1;2;0;0;0;2;0;0;0;9;10368;0;1;10368;;53;1550;3;2;1
130;2;0;0;0;0;1;2;0;0;1;2;29712;0;2;14856;312;43;2480;4;1;1
157;2;1;1;0;0;0;2;0;0;0;3;7776;0;1;7776;;29;1162;4;1;1
186;0;1;0;3;1;0;2;0;0;0;30;11712;0;2;5856;2;62;744;4;1;1
189;2;3;2;1;1;0;2;0;0;0;23;12254;16108;2;14181;16;46;1190;4;1;1
200;2;3;0;3;1;0;2;0;0;1;18;9600;0;3;3200;132;43;868;4;1;1
202;2;3;0;3;1;0;2;0;0;2;10;12480;13598;4;6519;2216;30;899;4;1;1
232;0;2;2;0;0;0;2;0;0;0;32;13660;0;1;13660;192;55;1364;4;1;1
236;0;3;0;3;1;0;2;0;0;1;4;18912;18700;3;12537;54;32;477;3;2;1
274;0;3;0;3;1;0;2;0;0;2;1;14400;0;4;3600;144;33;0;3;2;1
322;2;3;0;3;1;0;2;0;0;3;15;14054;12840;5;5378;456;37;1116;4;1;1
332;2;1;1;0;0;0;2;0;0;0;7;7680;0;1;7680;14;50;775;3;1;1
335;0;1;1;0;0;0;2;0;0;0;10;8784;0;1;8784;14;27;248;4;1;1
366;0;3;0;3;1;0;2;0;0;0;8;22752;22243;2;22497;352;37;744;4;1;1
571;2;3;0;3;1;0;2;0;0;1;18;9600;4953;3;4851;132;43;868;4;1;1
601;0;2;0;0;0;0;2;0;0;0;15;23145;0;1;23145;256;48;620;4;1;1
622;2;3;0;3;1;0;2;0;0;0;28;27360;32448;2;29904;3416;54;124;4;1;1
691;0;1;0;0;0;0;2;0;0;0;2;20640;0;1;20640;192;49;0;4;1;1
760;0;3;0;3;1;0;2;0;0;0;18;9600;11380;2;10490;132;43;561;4;1;1
768;0;3;0;3;1;0;2;0;0;2;14;13670;12681;4;6587;4;33;1798;4;1;1
821;0;3;2;1;1;0;2;0;0;1;3;12235;8260;3;6831;12;37;1240;4;1;1
840;0;3;0;3;1;0;2;0;0;1;5;16848;11035;3;9294;254;28;0;3;2;1
930;0;3;0;3;1;0;2;0;0;0;29;17472;9331;2;13401;2532;46;1779;4;1;1
944;0;1;0;0;0;0;2;0;0;0;12;14419;0;1;14419;234;30;877;3;2;1
951;2;3;2;1;1;0;2;0;0;0;4;8649;8736;2;8692;32;38;248;3;2;1
970;2;3;0;3;1;0;2;0;0;1;5;37440;44030;3;27156;8;46;0;3;2;1
1006;0;3;2;1;1;0;2;0;0;1;20;14961;22536;3;12499;;55;744;4;1;1
1031;0;1;2;0;0;0;2;0;0;1;10;9120;0;2;4560;16;30;0;2;0;1
1085;2;1;1;0;0;0;2;0;0;0;5;6048;0;1;6048;128;25;443;4;1;1
1091;1;2;2;0;0;1;2;0;0;1;14;7536;0;2;3768;1976;41;0;4;1;1
1130;2;3;0;3;1;0;2;0;0;3;6;22588;0;5;4517;2516;34;2015;4;1;1
1188;2;3;0;3;1;0;2;0;0;2;10;12480;14913;4;6848;2216;30;899;4;1;1
1225;2;3;2;1;1;0;2;0;0;3;20;10540;12028;5;4513;84;43;1336;4;1;1
1323;0;3;0;3;1;0;2;0;0;3;12;48000;0;5;9600;6;45;6014;3;2;1
1352;0;2;0;0;0;0;2;0;0;1;7;7516;0;2;3758;;45;0;4;1;1
1389;0;1;2;0;0;0;2;0;0;0;4;17419;0;1;17419;24;54;0;4;1;1
1428;2;3;2;1;1;0;2;0;0;3;18;9052;9883;5;3787;3196;39;930;4;1;1
1446;0;0;2;1;1;0;2;0;0;3;5;6720;8443;5;3032;;39;682;4;1;1
1490;0;3;0;3;1;0;2;0;0;0;18;9600;0;2;4800;132;43;561;4;1;1
1539;2;2;2;0;0;0;2;0;0;1;12;8971;0;2;4485;112;35;0;3;1;1
1647;2;3;0;3;1;0;2;0;0;2;10;12000;0;4;3000;96;43;0;4;1;1
1768;0;0;2;1;1;0;2;0;0;4;25;12235;19857;6;5348;2216;43;86;4;1;1
1770;1;3;2;1;1;0;2;0;0;0;24;11131;6292;2;8711;16;49;1240;1;2;1
1771;2;1;0;3;1;0;2;0;0;0;1;15360;17577;2;16468;128;40;1643;4;1;1
1819;2;3;2;1;1;0;2;0;0;1;4;11035;14625;3;8553;2832;41;1178;4;1;1
1825;2;3;0;3;1;0;2;0;0;2;10;12000;12460;4;6115;96;43;0;4;1;1
1866;2;2;2;0;0;0;2;0;0;1;1;13440;0;2;6720;336;42;310;4;1;1
1819;2;3;2;1;1;0;2;0;0;1;4;11035;14625;3;8553;2832;41;1178;4;1;1
1825;2;3;0;3;1;0;2;0;0;2;10;12000;12460;4;6115;96;43;0;4;1;1
1866;2;2;2;0;0;0;2;0;0;1;1;13440;0;2;6720;336;42;310;4;1;1
1582;2;3;2;1;1;0;2;0;1;3;13;0;0;5;0;216;35;0;4;1;0
1623;1;3;2;1;1;0;2;0;1;4;15;0;0;6;0;112;46;0;3;2;0
268;2;3;2;1;1;0;2;0;1;0;20;0;0;2;0;96;39;279;2;0;1
560;0;3;2;1;1;0;2;0;1;3;20;0;0;5;0;4;44;372;4;1;1
623;2;3;2;1;1;0;2;0;1;0;23;0;0;2;0;224;48;2529;3;2;1
784;1;0;2;1;1;0;2;0;1;1;16;0;0;3;0;248;44;0;3;2;1
842;2;3;2;1;1;0;2;0;1;1;22;0;0;3;0;988;50;744;2;0;1
1157;2;3;2;1;1;0;2;0;1;3;20;0;0;5;0;1632;37;0;3;2;1
1423;2;3;2;1;1;0;2;0;1;0;8;0;0;2;0;1432;54;0;4;1;1
1443;0;0;2;1;1;0;2;0;1;3;8;0;0;5;0;238;36;372;3;2;1
1450;2;3;2;1;1;0;2;0;1;0;29;0;0;2;0;24;54;155;4;1;1
1740;1;1;2;1;1;0;2;0;1;0;0;0;0;2;0;;22;0;4;1;1
262;2;0;0;2;1;0;2;0;2;1;16;6460;6892;3;4450;972;41;452;4;1;0
341;0;3;2;1;1;0;2;0;2;0;8;8688;13387;2;11037;152;36;3038;4;1;0
536;2;3;0;3;1;0;2;0;2;2;7;6705;5491;4;3049;154;26;124;3;2;0
576;0;1;0;2;1;0;2;0;2;0;7;5328;0;2;2664;112;27;0;4;1;0
600;0;1;0;0;1;0;2;0;2;12;2;6258;0;13;481;2;21;0;4;1;1
690;2;3;0;3;1;0;2;0;2;1;18;7099;0;3;2366;;40;0;3;2;0
723;0;3;0;3;1;0;2;0;2;2;10;8083;0;4;2020;188;33;620;4;1;0
727;2;3;0;3;1;0;2;0;2;0;10;7934;4804;2;6369;216;55;620;4;1;0
872;1;3;2;1;1;0;2;0;2;1;4;7488;9806;3;5764;3968;51;124;3;2;0
901;1;2;2;0;0;0;2;0;2;1;0;8222;0;2;4111;;36;0;3;1;0
987;0;3;0;3;1;0;2;0;2;1;3;7003;0;3;2334;17;26;0;4;1;0
1052;2;1;1;0;0;0;2;0;2;0;1;7200;0;1;7200;;33;0;3;1;0
1163;0;0;2;1;1;0;2;0;2;2;21;4608;7084;4;2923;12;34;0;3;2;0
1262;2;3;2;1;1;0;2;0;2;4;9;8211;10347;6;4426;28;38;744;4;1;0
1434;2;3;2;1;1;0;2;0;2;1;5;9254;9465;3;6239;976;40;0;4;1;0
1702;1;3;0;3;1;0;2;0;2;3;11;7075;4819;5;2378;9;41;186;3;2;0
1817;2;3;2;1;1;0;2;0;2;2;13;8064;11558;4;4905;784;34;1819;4;1;0
30;0;3;2;1;1;0;2;0;2;1;17;2880;3931;3;2270;276;38;930;4;1;1
40;2;2;2;0;0;0;2;0;2;0;3;6902;0;1;6902;916;43;0;3;2;1
77;2;2;2;0;0;0;2;0;2;2;2;5812;0;3;1937;12;34;0;4;1;1
96;1;1;0;0;0;0;2;0;2;0;10;7420;0;1;7420;644;47;868;3;1;1
131;2;1;1;0;0;0;2;0;2;0;5;6436;0;1;6436;;22;155;4;1;1
252;0;3;2;1;1;0;2;0;2;0;4;8280;8347;2;8313;96;43;1116;3;2;1
255;0;3;2;1;1;0;2;0;2;1;19;8990;13152;3;7380;96;36;691;4;1;1
264;2;1;0;0;0;0;2;0;2;0;9;8131;0;1;8131;;26;806;4;1;1
370;2;3;0;3;1;0;2;0;2;1;22;10934;9355;3;6763;1864;50;868;4;1;1
372;2;1;2;0;0;1;2;0;2;3;7;4454;0;4;1113;88;40;486;4;1;1
465;0;1;0;0;0;0;2;0;2;0;2;6897;0;1;6897;1236;38;1178;4;1;1
531;0;1;1;0;0;0;2;0;2;0;4;6782;0;1;6782;;35;306;3;2;1
543;0;5;2;0;0;0;2;0;2;2;17;7344;0;3;2448;;37;0;3;1;1
644;1;3;0;3;1;0;2;0;2;2;13;8712;0;4;2178;16;30;1736;1;2;1
685;0;3;0;3;1;0;2;0;2;3;15;6912;0;5;1382;;33;620;4;1;1
725;0;3;2;1;1;0;2;0;2;1;14;7248;6096;3;4448;96;32;496;4;1;1
744;2;3;2;1;1;0;2;0;2;3;17;7003;10286;5;3457;432;37;0;4;1;1
759;1;3;0;3;1;0;2;0;2;0;16;6144;7257;2;6700;;57;0;3;1;1
765;2;1;1;0;0;0;2;0;2;0;15;5664;0;1;5664;1388;33;0;3;2;1
836;0;1;0;0;0;0;2;0;2;0;7;7008;0;1;7008;148;32;0;4;1;1
868;1;1;0;0;0;0;2;0;2;0;12;7296;0;1;7296;82;39;0;1;2;1
881;2;3;2;1;1;0;2;0;2;3;15;8035;11073;5;3821;1484;41;2232;3;2;1
922;0;3;0;3;1;0;2;0;2;1;15;7776;0;3;2592;192;31;1364;3;2;1
957;2;3;2;1;1;0;2;0;2;0;25;6432;8395;2;7413;116;45;372;4;1;1
1018;2;1;0;0;0;0;2;0;2;0;5;5553;0;1;5553;;25;0;3;2;1
1034;0;1;0;0;0;0;2;0;2;0;5;6460;0;1;6460;64;32;0;4;1;1
1076;0;1;1;0;0;0;2;0;2;0;20;7296;0;1;7296;;47;0;4;1;1
1123;2;1;1;0;0;0;2;0;2;0;20;9235;0;1;9235;16;49;0;3;1;1
1137;0;3;2;1;1;0;2;0;2;0;23;11486;15897;2;13691;324;49;1178;4;1;1
1161;2;3;2;1;1;0;2;0;2;0;25;6523;10550;2;8536;144;37;0;4;1;1
1211;1;4;2;0;0;0;2;0;2;0;3;6585;0;1;6585;;43;930;3;1;1
1254;2;0;2;1;1;0;2;0;2;2;9;6336;6748;4;3271;28;39;372;4;1;1
1277;0;3;0;3;1;0;2;0;2;5;12;6240;0;7;891;2416;43;744;4;1;1
1279;2;2;2;0;0;0;2;0;2;2;16;6681;0;3;2227;;34;0;4;1;1
1299;0;1;0;0;0;0;2;0;2;0;10;7296;0;1;7296;16;30;706;1;2;1
1315;2;1;1;0;0;0;2;0;2;0;9;6019;0;1;6019;1672;34;0;4;1;1
1339;2;3;2;1;1;0;2;0;2;1;10;6336;10315;3;5550;;45;744;3;1;1
1359;1;3;0;3;1;0;2;0;2;3;1;7564;8097;5;3132;2364;40;812;1;2;1
1372;0;3;2;1;1;0;2;0;2;2;4;6720;7516;4;3559;;35;0;4;1;1
1431;0;1;0;3;1;0;2;0;2;0;16;8131;0;2;4065;224;34;0;4;1;1
1461;2;3;2;1;1;0;2;0;2;3;23;5001;5596;5;2119;;33;496;4;1;1
1483;0;4;2;0;0;0;2;0;2;0;10;9024;0;1;9024;1248;53;496;4;1;1
1509;1;1;0;0;0;0;2;0;2;0;12;7248;0;1;7248;72;31;868;3;1;1
1523;0;3;2;1;0;0;2;0;2;2;2;6019;8875;4;3723;1764;30;372;4;1;1
1552;1;1;0;0;0;0;2;0;2;0;12;11049;0;1;11049;;35;0;4;1;1
1562;0;3;0;3;1;0;2;0;2;4;8;6460;0;6;1076;232;40;992;4;1;1
1571;2;1;1;0;0;0;2;0;2;0;11;7099;0;1;7099;114;33;868;3;2;1
1583;0;3;0;3;1;0;2;0;2;2;18;7296;3768;4;2766;;40;0;3;2;1
1636;0;2;2;0;0;0;2;0;2;2;8;9792;0;3;3264;166;40;1178;3;1;1
1649;1;1;2;0;0;0;2;0;2;0;24;6336;0;1;6336;176;44;0;3;1;1
1650;0;1;2;0;0;0;2;0;2;0;11;8083;0;1;8083;14;36;744;3;2;1
1661;2;3;0;3;1;0;2;0;2;2;11;7320;0;4;1830;616;35;248;4;1;1
1833;2;2;2;0;0;0;2;0;2;2;2;5812;0;3;1937;12;35;0;4;1;1
1843;2;0;2;1;1;0;2;0;2;2;18;11136;16483;4;6904;24;34;1240;4;1;1
1833;2;2;2;0;0;0;2;0;2;2;2;5812;0;3;1937;12;35;0;4;1;1
1843;2;0;2;1;1;0;2;0;2;2;18;11136;16483;4;6904;24;34;1240;4;1;1
27;0;4;2;0;0;0;2;0;3;1;5;772;0;2;386;48;30;384;4;1;0
31;0;1;1;0;0;0;2;0;3;0;1;12796;0;1;12796;12;36;930;3;2;0
36;1;2;2;0;0;0;2;0;3;4;22;8251;0;5;1650;2276;39;1066;4;1;0
57;0;1;1;0;0;0;2;0;3;0;0;9504;0;1;9504;248;26;0;3;2;0
139;1;1;1;1;1;0;2;0;3;1;10;3744;6134;3;3292;14;22;1116;3;1;0
144;0;1;2;1;1;1;2;0;3;2;2;7680;4449;4;3032;56;25;0;4;1;0
200;0;1;0;0;1;0;2;0;3;12;2;6258;0;13;481;2;21;0;4;1;1
287;0;1;2;0;0;0;2;0;3;0;1;9600;0;1;9600;;44;496;4;1;0
421;0;0;2;1;1;0;2;0;3;2;3;7027;6283;4;3327;;43;992;1;2;0
529;1;0;2;1;1;0;2;0;3;0;12;6326;6715;2;6520;1448;25;806;4;1;0
570;0;1;1;0;0;0;2;0;3;0;7;2438;0;1;2438;1356;24;0;2;0;0
715;2;0;2;1;1;0;2;0;3;1;20;9700;4920;3;4873;224;44;868;4;1;0
802;0;2;1;1;1;0;2;0;3;1;11;6624;6552;3;4392;24;30;744;4;1;0
851;2;1;1;1;1;0;2;0;3;1;3;6168;5659;3;3942;224;22;1401;4;1;0
893;0;3;2;1;1;0;2;0;3;1;5;7872;10152;3;6008;264;35;173;3;2;0
903;0;1;1;0;0;0;2;0;3;0;10;9120;0;1;9120;112;30;0;1;2;0
926;1;1;1;0;0;0;2;0;3;0;13;10128;0;1;10128;98;38;0;4;1;0
940;0;3;2;1;1;0;2;0;3;2;20;6758;6691;4;3362;764;40;2380;4;1;0
1037;0;3;2;1;1;0;2;0;3;0;3;8956;6264;2;7610;392;32;0;4;1;0
1095;0;0;2;1;1;0;2;0;3;1;3;6388;3763;3;3383;68;25;0;3;2;0
1124;2;3;0;3;1;0;2;0;3;2;13;7545;5740;4;3321;2;31;372;4;1;0
1287;0;2;2;0;0;0;2;0;3;0;7;8438;0;1;8438;168;29;372;4;1;0
1296;0;1;1;0;0;1;2;0;3;0;3;3580;0;1;3580;114;36;496;4;1;0
1302;0;3;2;1;1;0;2;0;3;0;30;8140;6604;2;7372;16;48;248;4;1;0
1311;2;3;2;1;0;0;2;0;3;1;17;3835;5097;3;2977;14;46;744;4;1;0
1320;2;0;0;3;1;0;2;0;3;1;26;10627;6220;3;5615;222;48;1643;4;1;0
1429;2;3;2;1;1;0;2;0;3;1;21;6988;6283;3;4423;252;44;248;4;1;0
1440;2;1;1;0;0;0;2;0;3;0;2;6158;0;1;6158;128;22;124;3;1;0
1705;2;3;2;1;1;0;2;0;3;2;20;7972;5409;4;3345;12;37;248;3;2;0
1763;0;3;2;1;1;0;2;0;3;0;7;7056;7824;2;7440;168;22;496;4;1;0
1781;2;3;2;1;1;0;2;0;3;1;2;7737;4886;3;4207;34;36;0;4;1;0
1856;2;2;2;0;0;0;2;0;3;0;5;5697;0;1;5697;16;52;0;1;2;0
124;0;2;2;0;0;0;2;0;3;0;10;12768;0;1;12768;;46;0;3;2;1
135;0;3;0;1;1;0;2;0;3;1;15;8635;10204;3;6279;128;42;1302;3;2;1
145;0;3;2;1;1;0;2;0;3;3;1;4608;6921;5;2305;;26;0;3;2;1
147;0;1;1;0;0;0;2;0;3;0;0;7872;0;1;7872;;23;310;4;1;1
149;0;0;2;1;1;0;2;0;3;2;23;4795;3072;4;1966;348;41;2976;3;2;1
184;0;3;2;1;1;0;2;0;3;1;14;5952;10041;3;5331;18;46;1364;4;1;1
206;2;3;2;1;1;0;2;0;3;0;16;10368;14414;2;12391;1256;56;744;4;1;1
305;2;1;1;0;0;0;2;0;3;0;2;6926;0;1;6926;;20;0;3;2;1
326;0;1;2;0;0;0;2;0;3;1;16;7800;0;2;3900;256;35;0;4;1;1
362;2;2;2;0;0;0;2;0;3;1;25;10027;0;2;5013;;44;0;4;1;1
408;2;2;2;0;0;0;2;0;3;2;6;8448;0;3;2816;112;34;372;4;1;1
410;2;1;1;0;0;0;2;0;3;0;10;9600;0;1;9600;146;44;0;4;1;1
418;2;1;1;0;0;0;2;0;3;0;8;9120;0;1;9120;184;31;248;4;1;1
435;2;3;0;3;1;0;2;0;3;2;15;7516;4459;4;2993;876;35;372;3;1;1
483;2;3;0;3;1;0;2;0;3;4;2;13228;13228;6;4409;34;39;868;4;1;1
497;1;1;1;0;0;1;2;0;3;0;4;9710;0;1;9710;8;27;248;3;1;1
498;0;1;0;3;1;0;2;0;3;0;18;9888;0;2;4944;132;40;744;4;1;1
512;0;1;1;0;0;0;2;0;3;0;4;8548;0;1;8548;128;24;124;4;1;1
541;0;3;2;1;1;0;2;0;3;4;0;6081;4094;6;1695;256;39;322;4;1;1
587;0;3;2;1;1;0;2;0;3;2;12;4896;7003;4;2974;;29;744;4;1;1
590;0;2;2;0;0;0;2;0;3;1;4;8750;0;2;4375;812;45;682;3;2;1
653;2;1;1;0;0;0;2;0;3;0;6;9508;0;1;9508;;31;1116;4;1;1
659;0;3;2;1;1;0;2;0;3;0;20;11347;13449;2;12398;1636;42;744;4;1;1
734;2;3;2;1;1;0;2;0;3;2;4;5601;8414;4;3503;224;42;930;4;1;1
775;2;1;2;0;0;0;2;0;3;0;4;7824;0;1;7824;1492;40;558;3;1;1
783;1;1;2;0;0;0;2;0;3;1;4;6475;0;2;3237;94;27;198;2;0;1
810;0;3;2;1;1;0;2;0;3;0;26;9355;15633;2;12494;52;43;0;3;2;1
812;2;1;1;0;0;0;2;0;3;0;22;10080;0;1;10080;22;49;496;1;2;1
838;0;1;0;0;0;0;2;0;3;0;7;9633;0;1;9633;176;43;0;4;1;1
894;2;1;1;0;0;0;2;0;3;0;2;9600;0;1;9600;;25;0;1;2;1
932;2;1;1;0;0;0;2;0;3;0;5;5649;0;1;5649;;23;558;1;2;1
938;1;0;2;1;1;0;2;0;3;0;12;6326;10468;2;8397;1448;25;806;4;1;1
1021;2;2;2;0;0;0;2;0;3;2;6;7104;0;3;2368;;32;124;4;1;1
1032;0;1;1;0;0;0;2;0;3;0;3;5760;0;1;5760;2;28;248;3;1;1
1057;2;1;1;0;0;0;2;0;3;0;2;11808;0;1;11808;12;31;372;4;1;1
1096;0;1;2;0;0;0;2;0;3;1;17;8832;0;2;4416;1332;36;248;4;1;1
1169;0;0;1;1;1;0;2;0;3;1;11;6432;3585;3;3339;1644;31;0;3;2;1
1189;1;3;2;1;1;0;2;0;3;0;7;9614;7833;2;8723;2416;30;0;4;1;1
1234;0;2;2;0;0;0;2;0;3;0;4;8774;0;1;8774;2;40;0;3;1;1
1251;0;1;1;0;0;0;2;0;3;0;6;5184;0;1;5184;12;24;0;4;1;1
1275;0;3;2;1;1;0;2;0;3;0;16;8035;10819;2;9427;272;41;496;4;1;1
1281;0;3;2;1;1;0;2;0;3;0;28;7411;8678;2;8044;136;49;0;3;2;1
1327;2;3;2;1;1;0;2;0;3;1;15;14496;21864;3;12120;224;32;1550;4;1;1
1328;1;3;2;1;1;0;2;0;3;0;11;9595;13982;2;11788;312;40;0;1;2;1
1402;2;1;1;0;0;0;2;0;3;0;5;7372;0;1;7372;168;32;1450;3;1;1
1456;0;2;2;0;0;0;2;0;3;1;9;10900;0;2;5450;4;36;620;4;1;1
1474;0;1;1;0;0;0;2;0;3;0;6;8256;0;1;8256;14;28;0;3;2;1
1533;0;3;2;1;1;0;2;0;3;2;12;4896;3441;4;2084;;29;744;4;1;1
1554;1;0;2;1;1;0;2;0;3;0;12;6326;4272;2;5299;1448;25;806;4;1;1
1590;0;2;2;0;0;0;2;0;3;0;7;12177;0;1;12177;12;49;0;4;1;1
1592;0;3;2;1;1;0;2;0;3;3;3;7156;8136;5;3058;192;36;744;3;2;1
1601;0;3;2;1;1;0;2;0;3;0;8;6566;4344;2;5455;156;28;155;4;1;1
1621;0;1;1;0;0;0;2;0;3;0;25;7166;0;1;7166;72;49;744;4;1;1
1624;1;1;1;1;1;0;2;0;3;1;10;3744;4022;3;2588;14;22;1116;3;1;1
1628;0;2;2;0;0;0;2;0;3;0;1;10080;0;1;10080;28;37;0;4;1;1
1686;0;3;2;1;1;0;2;0;3;2;12;4896;7694;4;3147;;29;744;4;1;1
1727;0;1;1;0;0;0;2;0;3;0;15;8160;0;1;8160;12;44;0;2;0;1
1803;0;3;2;1;1;0;2;0;3;2;6;11520;7574;4;4773;;42;930;4;1;1
1821;0;3;2;1;1;0;2;0;3;0;11;7857;4464;2;6160;36;37;1302;4;1;1
1826;2;2;2;0;0;0;2;0;3;1;11;8064;0;2;4032;12;37;744;2;0;1
1877;0;1;1;0;0;0;2;0;3;0;26;8222;0;1;8222;996;56;372;3;1;1
1803;0;3;2;1;1;0;2;0;3;2;6;11520;7574;4;4773;;42;930;4;1;1
1821;0;3;2;1;1;0;2;0;3;0;11;7857;4464;2;6160;36;37;1302;4;1;1
1826;2;2;2;0;0;0;2;0;3;1;11;8064;0;2;4032;12;37;744;2;0;1
1877;0;1;1;0;0;0;2;0;3;0;26;8222;0;1;8222;996;56;372;3;1;1
1622;0;1;0;3;1;0;2;0;4;0;1;7516;4785;2;6150;32;34;930;4;1;0
122;0;3;0;3;1;0;2;0;4;3;23;16704;13612;5;6063;;44;2356;3;2;1
142;1;1;2;0;0;0;2;0;4;0;8;8448;0;1;8448;;32;372;3;1;1
143;0;3;2;1;1;0;2;0;4;1;32;13857;12225;3;8694;;53;1500;3;1;1
302;0;4;2;0;0;0;2;0;4;2;5;11520;0;3;3840;32;42;316;3;1;1
319;0;3;2;1;1;0;2;0;4;2;4;7392;8088;4;3870;;53;496;4;1;1
752;0;1;0;0;0;0;2;0;4;0;30;59870;0;1;59870;288;52;372;4;1;1
763;2;1;1;0;0;0;2;0;4;1;23;11155;0;2;5577;;45;1054;4;1;1
832;2;3;2;1;1;0;2;0;4;3;21;11179;13934;5;5022;8;39;496;4;1;1
897;1;0;0;3;1;0;2;0;4;2;4;12086;8452;4;5134;212;42;0;1;2;1
929;0;1;2;0;0;0;2;0;4;1;4;10588;0;2;5294;;32;2387;3;2;1
991;2;3;2;1;1;0;2;0;4;2;10;13344;10636;4;5995;224;41;1860;4;1;1
1070;0;0;0;3;1;0;2;0;4;2;20;11179;11059;4;5559;4;40;527;3;2;1
1202;0;3;0;0;0;0;2;0;4;3;4;16459;0;4;4114;33;53;3255;4;1;1
1243;0;3;2;1;1;0;2;0;4;1;26;11966;19152;3;10372;96;46;1860;4;1;1
1379;0;3;0;3;1;0;2;0;4;0;18;12576;14884;2;13730;16;55;620;4;1;1
1397;2;4;2;0;0;0;2;0;4;1;10;10080;0;2;5040;24;35;868;3;2;1
1491;0;4;2;0;0;0;2;0;4;2;0;10368;0;3;3456;;34;1240;4;1;1
1725;2;3;2;1;1;0;2;0;4;3;21;11179;7051;5;3646;8;39;496;4;1;1
582;0;3;2;1;1;0;2;0;5;0;26;6000;6331;2;6165;32;54;868;4;1;0
1295;0;3;2;1;1;0;2;0;5;0;25;3192;4608;2;3900;892;56;372;4;1;0
351;0;5;2;0;0;0;2;0;5;0;23;6297;0;1;6297;216;55;0;4;1;1
520;2;0;0;3;1;0;2;0;5;0;5;5649;3720;2;4684;16;25;0;4;1;1
528;0;5;2;0;0;0;2;0;5;0;18;10348;0;1;10348;;53;0;4;1;1
707;0;2;2;0;0;0;2;0;5;0;5;5760;0;1;5760;82;52;0;4;1;1
843;2;3;2;1;1;0;2;0;5;0;25;4704;3940;2;4322;16;51;2852;3;2;1
1267;0;3;2;1;1;0;2;0;5;0;7;0;0;2;0;152;44;570;3;1;0
1294;0;5;2;0;0;0;2;0;5;0;2;3907;0;1;3907;;59;0;4;1;1
1351;0;3;2;1;1;0;2;0;5;2;19;0;0;4;0;28;30;1736;4;1;0
